pub_date,headline,abstract,section,web_url
2006-03-23T05:00:00+0000,world business briefing | europe: germany: airline says profit rose 12 percent last year,"deutsche lufthansa reports 2005 net profit rose 12 percent, to 453 million euros ($547 million) from 404 million euros in 2004; operating profit rose 51 percent, to 577 million euros from 383 million euros (s)",Business Day,https://www.nytimes.com/2006/03/23/business/world-business-briefing-europe-germany-airline-says-profit-rose-12.html
2006-03-23T05:00:00+0000,"citing friction, japan freezes yen loans to china",,World,https://www.nytimes.com/2006/03/23/world/asia/citing-friction-japan-freezes-yen-loans-to-china.html
2006-03-23T05:00:00+0000,another french exception: a rigid employment code,,World,https://www.nytimes.com/2006/03/23/world/europe/another-french-exception-a-rigid-employment-code.html
2006-03-23T05:00:00+0000,state department computer purchase from china draws fire,,Business Day,https://www.nytimes.com/2006/03/23/business/worldbusiness/state-department-computer-purchase-from-china-draws.html
2006-03-23T05:00:00+0000,"adopted in china, seeking identity in america","molly feazel desperately wants to quit the chinese dance group that her mother enrolled her in at age 5, because it sets her apart from friends in her virginia suburb. her mother, though, insists that molly, now 15, will one day appreciate the connection to her culture.      qiu meng fogarty, 13, prefers her chinese name (pronounced cho mung) to cecilia, her english name. she volunteers in workshops for children in new york adopted from china ''so that they know it can all work out fine,'' she said.  ",U.S.,https://www.nytimes.com/2006/03/23/us/adopted-in-china-seeking-identity-in-america.html
2006-03-23T05:00:00+0000,"world briefing: americas, asia, africa, middle east and europe",americas.,World,https://www.nytimes.com/2006/03/23/international/world-briefing-americas-asia-africa-middle-east-and-europe.html
2006-03-23T12:10:28+0000,"seeking to mollify europe, microsoft offers to assist rivals","microsoft offered on wednesday to give rival software companies unlimited technical support to help them develop programs that work smoothly with the windows operating system, the company’s latest effort to comply with a european commission order and avoid daily fines of up to 2 million euros ($2.4 million).",Business Day,https://dealbook.nytimes.com/2006/03/23/seeking-to-mollify-europe-microsoft-offers-to-assist-rivals/
2006-03-24T05:00:00+0000,brazil arrests credit suisse banker,,Business Day,https://www.nytimes.com/2006/03/24/business/worldbusiness/brazil-arrests-credit-suisse-banker.html
2006-03-24T05:00:00+0000,"world briefing: asia, middle east, americas and europe",asia.,World,https://www.nytimes.com/2006/03/24/international/world-briefing-asia-middle-east-americas-and-europe.html
2006-03-24T05:00:00+0000,ethnic and cultural divisions haunt ukraine before vote,"there are few obstacles to speaking russian here in crimea since, after all, practically everyone speaks it at home, at school, at work.     still there are those who complain that the language is under assault, that the courts issue rulings in ukrainian, that russian classics are now taught in schools as ''foreign'' literature, that a repressive government in the capital, kiev, is bent on imposing a nationalistic identity on a place that was part of russia until nikita s. khrushchev decreed otherwise in 1954 (and, to some here, should be again).  ",World,https://www.nytimes.com/2006/03/24/world/europe/ethnic-and-cultural-divisions-haunt-ukraine-before-vote.html
2006-03-24T05:00:00+0000,"stocks: indexes are mixed, and so are signals",,Business Day,https://www.nytimes.com/2006/03/24/business/worldbusiness/stocks-indexes-are-mixed-and-so-are-signals.html
2006-03-24T05:00:00+0000,world briefing | middle east: gaza: 2 palestinians killed planting bomb,the israeli air force shot dead two palestinians as they tried to plant a bomb along the gaza strip's eastern border with israel. islamic jihad confirmed that two of its members were killed during an attempted bombing. the palestinian security forces said they found a bomb at the scene and detonated it.   greg myre (nyt)  ,World,https://www.nytimes.com/2006/03/24/world/world-briefing-middle-east-gaza-2-palestinians-killed-planting-bomb.html
2006-03-24T05:00:00+0000,shares slide as price of oil feeds fears of higher rates,"dow jones industrial average falls 47.14 points, to 11,270.29; standard & poor's 500-stock index drops 3.37 points, to 1,301.67; nasdaq composite index slides 3.20 points, to 2,300.15; price and yield of 10-year us treasury note noted; crude oil for may delivery surges $2.14, or 3.5 percent, to $63.91 per barrel; chart on key us interest rates; graph (m)",Business Day,https://www.nytimes.com/2006/03/24/business/shares-slide-as-price-of-oil-feeds-fears-of-higher-rates.html
2006-03-24T05:00:00+0000,world business briefing | asia: south korea: new central bank head,south korea's presidential office nominates bank of korea deputy governor lee song tae to succeed park seung as central bank leader (s),Business Day,https://www.nytimes.com/2006/03/24/business/world-business-briefing-asia-south-korea-new-central-bank-head.html
2006-03-24T05:00:00+0000,"we will bury you, in debt","clyde haberman nyc column on plans by durst organization, which created national debt clock in 1989, to accommodate extra digit when debt hits $10 trillion, expected in 2009 when pres bush leaves office (m)",New York,https://www.nytimes.com/2006/03/24/nyregion/we-will-bury-you-in-debt.html
2006-03-24T05:00:00+0000,china adds to uncertainty over jailed times aide,"the united states on thursday continued to press china about the status of a jailed researcher for the new york times, but the uncertainty about his fate deepened as a chinese government spokesman appeared to cast doubt on whether he would soon be released.     the case against zhao yan, 44, a chinese researcher in the beijing bureau of the times, was withdrawn last friday by a court order. his lawyer said the withdrawal of the charges against him -- one count of fraud, another of disclosing state secrets to the times -- meant that mr. zhao would soon be released, possibly on an equivalent of bail.  ",World,https://www.nytimes.com/2006/03/24/world/asia/china-adds-to-uncertainty-over-jailed-times-aide.html
2006-03-24T05:00:00+0000,analysts upbeat about merger talks between alcatel and lucent,experts have often said such mergers were needed to help restore vigor to companies that never regained their 1990's luster.,Business Day,https://www.nytimes.com/2006/03/24/business/analysts-upbeat-about-merger-talks-between-alcatel-and-lucent.html
2006-03-24T12:19:52+0000,"in winning battle, sovereign management may have lost the war",management of sovereign bancorp i may have won a battle but lost the war for long-term control of the bank. ,Business Day,https://dealbook.nytimes.com/2006/03/24/in-winning-battle-sovereign-management-may-have-lost-the-war/
2006-03-24T12:54:33+0000,google joining the s&p 500,"google will replace oil and gas producer burlington resources in the s&p 500 index, standard & poor’s said on thursday. shares of google are up sharply.",Business Day,https://dealbook.nytimes.com/2006/03/24/google-joining-the-sp-500/
2006-03-24T15:25:29+0000,update: details on potential lucent-alcatel merger, the details of a possible lucent technologies–alcatel merger continued to trickle out early friday. ,Business Day,https://dealbook.nytimes.com/2006/03/24/update-details-on-potential-lucent-alcatel-merger/
2006-03-24T16:32:55+0000,google gets s&p pop (but will it last?)," induction into the standard & poor’s 500 index is a screaming “buy” signal for a stock, or so the conventional wisdom goes. index fund managers are required to add such shares to their portfolios, triggering a wave of buying in the market.",Business Day,https://dealbook.nytimes.com/2006/03/24/google-gets-sp-pop-but-will-it-last/
2006-03-24T17:46:42+0000,the easy way to real estate riches,"it’s been a good year so far for all the passive investors in real estate — that is, all of you who’d rather sink a few dollars in a mutual fund or real estate investment trust rather than buy and manage property yourselves.",Real Estate,https://walkthrough.blogs.nytimes.com/2006/03/24/the-easy-way-to-real-estate-riches/
2006-03-24T17:57:27+0000,merger of equals? credit rating firms beg to differ,"lucent technologies and alcatel may say they are discussing a “merger of equals,” but it is clear that alcatel will bear most of the credit risk in such a deal.",Business Day,https://dealbook.nytimes.com/2006/03/24/merger-of-equals-credit-rating-firms-beg-to-differ/
